Item ID,Price,Size,Brand,User Rating,Condition,Country,Discovery Time,Current Epoch,Item Epoch,Lowest Offset,Highest Offset,Current Offset
4804646393,24.95 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (201),New with tags,UK,13 seconds,1721837648,1721837635,0,4993,1331
4804659560,10.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (9),Very good,UK,15 seconds,1721837798,1721837783,0,4993,644
4804666436,20.0 GBP,XXL,Nike,☆☆☆☆☆ (0),Very good,UK,11 seconds,1721837878,1721837867,0,4993,581
4804666548,4.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (8),Very good,UK,15 seconds,1721837880,1721837865,0,4993,693
4804673195,5.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (9),Very good,UK,10 seconds,1721837956,1721837946,0,4993,418
4804673465,25.0 GBP,XXL,United,⭐️⭐️⭐️⭐️⭐️ (28),New with tags,UK,13 seconds,1721837961,1721837948,0,4993,688
4804673494,7.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (79),Very good,UK,14 seconds,1721837961,1721837947,0,4993,717
4804676723,3.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (47),Good,UK,1 seconds,1721838013,1721838012,0,4993,3946
4804679620,15.0 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (418),New without tags,UK,11 seconds,1721838032,1721838021,0,4993,113
4804680033,25.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (51),Good,UK,11 seconds,1721838038,1721838027,0,4993,526
4804680043,7.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (88),Very good,UK,12 seconds,1721838039,1721838027,0,4993,536
4804680710,15.0 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (290),Very good,UK,15 seconds,1721838049,1721838034,0,4993,1203
4804687291,5.0 GBP,M,Arsenal,⭐️⭐️⭐️⭐️⭐️ (25),Very good,UK,1 seconds,1721838122,1721838121,0,4993,755
4804687408,15.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (11),Very good,UK,15 seconds,1721838125,1721838110,0,4993,872
4804694202,25.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (1224),New with tags,UK,11 seconds,1721838201,1721838190,0,4993,577
4804694345,35.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (12),Very good,UK,11 seconds,1721838203,1721838192,0,4993,720
4804695152,15.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (418),New without tags,UK,13 seconds,1721838216,1721838203,0,4993,1527
4804695236,7.99 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (1),Very good,UK,15 seconds,1721838217,1721838202,0,4993,1611
4804700634,3.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (122),Good,UK,8 seconds,1721838274,1721838266,0,4993,123
4804701255,10.0 GBP,XL,adidas,⭐️⭐️⭐️⭐️⭐️ (200),Very good,UK,14 seconds,1721838284,1721838270,0,4993,744
4804701390,8.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (114),Good,UK,14 seconds,1721838287,1721838273,0,4993,879
4804701498,7.5 GBP,XL,adidas,⭐️⭐️⭐️⭐️⭐️ (493),Very good,UK,15 seconds,1721838288,1721838273,0,4993,987
4804701699,30.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (1224),New with tags,UK,13 seconds,1721838291,1721838278,0,4993,1188
4804707879,4.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (201),New without tags,UK,12 seconds,1721838361,1721838349,0,4993,421
4804708176,8.0 GBP,S,Arsenal,⭐️⭐️⭐️⭐️⭐️ (25),Good,UK,12 seconds,1721838364,1721838352,0,4993,718
4804708832,20.0 GBP,S,Nike,☆☆☆☆☆ (0),New with tags,UK,15 seconds,1721838375,1721838360,0,4993,1374
4804714372,5.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (125),Very good,UK,12 seconds,1721838437,1721838425,0,4993,205
4804714577,3.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (5),Good,UK,12 seconds,1721838440,1721838428,0,4993,410
4804715004,3.0 GBP,M,Reebok,☆☆☆☆☆ (0),Very good,UK,14 seconds,1721838447,1721838433,0,4993,837
4804715515,22.95 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (320),New with tags,UK,15 seconds,1721838455,1721838440,0,4993,1348
4804721088,20.0 GBP,L,ENGLAND,⭐️⭐️⭐️⭐️⭐️ (463),Very good,UK,10 seconds,1721838515,1721838505,0,4993,21
4804721447,4.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (122),Good,UK,6 seconds,1721838521,1721838515,0,4993,380
4804721699,12.0 GBP,M,adidas,☆☆☆☆☆ (0),Good,UK,12 seconds,1721838525,1721838513,0,4993,632
4804722533,55.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (364),New with tags,UK,12 seconds,1721838538,1721838526,0,4993,1466
4804725521,12.5 GBP,XL,Real Madrid,⭐️⭐️⭐️⭐️⭐️ (160),Good,UK,5 seconds,1721838586,1721838581,0,4993,4454
4804725842,25.0 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (4),Very good,UK,7 seconds,1721838592,1721838585,0,4993,4775
4804727530,15.0 GBP,XL,adidas,☆☆☆☆☆ (0),Very good,UK,11 seconds,1721838596,1721838585,0,4993,43
4804728357,17.5 GBP,XL,Umbro,⭐️⭐️⭐️⭐️⭐️ (64),Good,UK,13 seconds,1721838609,1721838596,0,4993,870
4804728988,11.49 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (548),Very good,UK,14 seconds,1721838619,1721838605,0,4993,1501
4804734570,10.0 GBP,XXL,Nike,⭐️⭐️⭐️⭐️⭐️ (286),Very good,UK,13 seconds,1721838679,1721838666,0,4993,203
4804734887,24.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (42),Very good,UK,13 seconds,1721838684,1721838671,0,4993,520
4804735276,15.0 GBP,XXL,Nike,⭐️⭐️⭐️⭐️⭐️ (107),Good,UK,15 seconds,1721838691,1721838676,0,4993,909
4804735303,5.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (1),Good,UK,13 seconds,1721838691,1721838678,0,4993,936
4804735873,19.99 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (1056),Very good,UK,14 seconds,1721838700,1721838686,0,4993,1506
4804736024,6.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (49),Very good,UK,14 seconds,1721838702,1721838688,0,4993,1657
4804741201,12.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (135),Very good,UK,13 seconds,1721838760,1721838747,0,4993,209
4804741616,10.0 GBP,M,Nike,⭐️⭐️⭐️⭐️☆ (163),Very good,UK,12 seconds,1721838766,1721838754,0,4993,624
4804741900,35.0 GBP,L,adidas,☆☆☆☆☆ (0),Very good,UK,13 seconds,1721838771,1721838758,0,4993,908
4804748377,10.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (2),Very good,UK,14 seconds,1721838846,1721838832,0,4993,519
4804748747,12.0 GBP,XL,Kappa,⭐️⭐️⭐️⭐️⭐️ (19),Very good,UK,14 seconds,1721838851,1721838837,0,4993,889
4804748922,7.0 GBP,XL,adidas,☆☆☆☆☆ (0),Very good,UK,14 seconds,1721838854,1721838840,0,4993,1064
4804749771,4.0 GBP,M,Nike,⭐️⭐️⭐️⭐️☆ (163),Satisfactory,UK,13 seconds,1721838868,1721838855,0,4993,1913
4804749952,5.0 GBP,M,FC Barcelona,⭐️⭐️⭐️⭐️⭐️ (49),Good,UK,15 seconds,1721838871,1721838856,0,4993,2094
4804761385,27.0 GBP,S,LEEDS UNITED,⭐️⭐️⭐️⭐️⭐️ (40),Good,UK,3 seconds,1721838999,1721838996,0,4993,30
4804761470,20.0 GBP,L,Nike,☆☆☆☆☆ (0),New without tags,UK,12 seconds,1721839001,1721838989,0,4993,115
4804761672,5.0 GBP,S,Ranger's,⭐️⭐️⭐️⭐️⭐️ (58),Good,UK,10 seconds,1721839004,1721838994,0,4993,317
4804761704,15.0 GBP,L,adidas,⭐️⭐️⭐️⭐️⭐️ (22),Very good,UK,10 seconds,1721839005,1721838995,0,4993,349
4804762016,25.0 GBP,XXXL,Nike,☆☆☆☆☆ (0),Very good,UK,11 seconds,1721839010,1721838999,0,4993,661
4804762022,30.0 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (609),New with tags,UK,11 seconds,1721839010,1721838999,0,4993,667
4804762733,29.99 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (25),Very good,UK,12 seconds,1721839021,1721839009,0,4993,1378
4804768444,5.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (2),Very good,UK,11 seconds,1721839087,1721839076,0,4993,385
4804768665,45.0 GBP,L,Umbro,⭐️⭐️⭐️⭐️⭐️ (35),Very good,UK,12 seconds,1721839091,1721839079,0,4993,606
4804768749,10.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (131),Very good,UK,13 seconds,1721839092,1721839079,0,4993,690
4804775208,6.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (5),Very good,UK,13 seconds,1721839168,1721839155,0,4993,413
4804775584,50.0 GBP,L,adidas,☆☆☆☆☆ (0),Very good,UK,13 seconds,1721839174,1721839161,0,4993,789
4804775592,25.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (3),Good,UK,14 seconds,1721839174,1721839160,0,4993,797
4804775804,10.0 GBP,M,Nike,⭐️⭐️⭐️⭐️☆ (15),Good,UK,15 seconds,1721839177,1721839162,0,4993,1009
4804782172,22.0 GBP,L,Arsenal,⭐️⭐️⭐️⭐️⭐️ (71),Very good,UK,13 seconds,1721839252,1721839239,0,4993,672
4804782286,25.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (3),Very good,UK,12 seconds,1721839254,1721839242,0,4993,786
4804782611,5.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (77),Very good,UK,14 seconds,1721839259,1721839245,0,4993,1111
4804782613,35.0 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (208),New with tags,UK,12 seconds,1721839259,1721839247,0,4993,1113
4804782928,10.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (4),Very good,UK,13 seconds,1721839264,1721839251,0,4993,1428
4804783171,20.0 GBP,XL,adidas,☆☆☆☆☆ (0),Good,UK,13 seconds,1721839268,1721839255,0,4993,1671
4804783578,10.0 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (28),New without tags,UK,15 seconds,1721839274,1721839259,0,4993,2078
4804783593,75.0 GBP,XL,Umbro,⭐️⭐️⭐️⭐️⭐️ (1149),Very good,UK,15 seconds,1721839275,1721839260,0,4993,2093
4804784970,17.0 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (89),New with tags,UK,14 seconds,1721839296,1721839282,0,4993,3470
4804788937,12.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (54),New without tags,UK,13 seconds,1721839337,1721839324,0,4993,1028
4804789278,2.5 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (434),Satisfactory,UK,15 seconds,1721839343,1721839328,0,4993,1369
4804789597,30.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (275),Very good,UK,14 seconds,1721839348,1721839334,0,4993,1688
4804794813,15.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (4),Very good,UK,8 seconds,1721839403,1721839395,0,4993,145
4804794918,10.0 GBP,M,adidas,☆☆☆☆☆ (0),Very good,UK,9 seconds,1721839405,1721839396,0,4993,250
4804795035,30.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (20),New without tags,UK,11 seconds,1721839407,1721839396,0,4993,367
4804795783,89.99 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (189),Very good,UK,12 seconds,1721839419,1721839407,0,4993,1115
4804801256,45.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (147),New with tags,UK,10 seconds,1721839482,1721839472,0,4993,28
4804802804,40.0 GBP,XL,Umbro,⭐️⭐️⭐️⭐️⭐️ (69),Very good,UK,14 seconds,1721839507,1721839493,0,4993,1576
4804808158,18.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (89),New without tags,UK,11 seconds,1721839565,1721839554,0,4993,234
4804808339,18.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (34),New with tags,UK,9 seconds,1721839568,1721839559,0,4993,415
4804808402,3.5 GBP,L,adidas,☆☆☆☆☆ (0),Good,UK,10 seconds,1721839569,1721839559,0,4993,478
4804808407,10.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (13),Very good,UK,13 seconds,1721839569,1721839556,0,4993,483
4804809695,35.0 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (80),New with tags,UK,12 seconds,1721839590,1721839578,0,4993,1771
4804814453,15.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (41),Very good,UK,13 seconds,1721839644,1721839631,0,4993,222
4804814498,32.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (69),Very good,UK,15 seconds,1721839646,1721839631,0,4993,267
4804815422,25.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (11),Very good,UK,15 seconds,1721839660,1721839645,0,4993,1191
4804821439,10.0 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (16),Very good,UK,10 seconds,1721839724,1721839714,0,4993,178
4804822185,2.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (13),Satisfactory,UK,12 seconds,1721839736,1721839724,0,4993,924
4804835168,10.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (3),Very good,UK,10 seconds,1721839890,1721839880,0,4993,563
4804835577,2.0 GBP,M,Reebok,⭐️⭐️⭐️⭐️⭐️ (144),Good,UK,12 seconds,1721839897,1721839885,0,4993,972
4804835771,4.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (41),Very good,UK,14 seconds,1721839900,1721839886,0,4993,1166
4804836113,19.99 GBP,S,Nike,⭐️⭐️⭐️⭐️☆ (4),Very good,UK,13 seconds,1721839905,1721839892,0,4993,1508
4804836116,5.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (1),Very good,UK,15 seconds,1721839905,1721839890,0,4993,1511
4804836530,45.0 GBP,XL,adidas,⭐️⭐️⭐️⭐️⭐️ (63),Very good,UK,15 seconds,1721839911,1721839896,0,4993,1925
4804841142,25.0 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (18),New without tags,UK,10 seconds,1721839962,1721839952,0,4993,79
4804841176,35.0 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (80),New with tags,UK,7 seconds,1721839963,1721839956,0,4993,113
4804842032,4.0 GBP,S,Reebok,⭐️⭐️⭐️⭐️⭐️ (59),Good,UK,14 seconds,1721839976,1721839962,0,4993,969
4804842146,10.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (63),Very good,UK,13 seconds,1721839978,1721839965,0,4993,1083
4804842202,8.0 GBP,L,Nike,☆☆☆☆☆ (0),Good,UK,14 seconds,1721839979,1721839965,0,4993,1139
4804842228,28.0 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (29),Very good,UK,14 seconds,1721839979,1721839965,0,4993,1165
4804848112,5.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (297),Very good,UK,10 seconds,1721840047,1721840037,0,4993,418
4804848280,10.0 GBP,S,Nike,☆☆☆☆☆ (0),Good,UK,12 seconds,1721840050,1721840038,0,4993,586
4804848485,5.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (18),Very good,UK,11 seconds,1721840053,1721840042,0,4993,791
4804848559,5.99 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (8),Very good,UK,12 seconds,1721840055,1721840043,0,4993,865
4804848711,15.0 GBP,M,Manchester United,⭐️⭐️⭐️⭐️⭐️ (42),Very good,UK,11 seconds,1721840057,1721840046,0,4993,1017
4804849005,17.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (10),Good,UK,15 seconds,1721840062,1721840047,0,4993,1311
4804849496,50.0 GBP,M,Umbro,⭐️⭐️⭐️⭐️⭐️ (117),Very good,UK,14 seconds,1721840069,1721840055,0,4993,1802
4804854126,12.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (34),Very good,UK,8 seconds,1721840121,1721840113,0,4993,32
4804854223,25.0 GBP,XL,adidas,⭐️⭐️⭐️⭐️⭐️ (45),Very good,UK,10 seconds,1721840123,1721840113,0,4993,129
4804854670,40.0 GBP,S,Nike,☆☆☆☆☆ (0),Very good,UK,11 seconds,1721840130,1721840119,0,4993,576
4804855183,10.0 GBP,L,adidas,⭐️⭐️⭐️⭐️⭐️ (179),Very good,UK,13 seconds,1721840138,1721840125,0,4993,1089
4804861948,15.0 GBP,S,United,⭐️⭐️⭐️⭐️⭐️ (34),Very good,UK,11 seconds,1721840219,1721840208,0,4993,1187
4804862264,5.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (7),Good,UK,7 seconds,1721840224,1721840217,0,4993,1503
4804862879,10.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (66),Satisfactory,UK,14 seconds,1721840234,1721840220,0,4993,2118
4804867458,22.5 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (9),Very good,UK,8 seconds,1721840281,1721840273,0,4993,45
4804867489,15.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (1),Very good,UK,8 seconds,1721840282,1721840274,0,4993,76
4804867702,5.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (88),Very good,UK,8 seconds,1721840285,1721840277,0,4993,289
4804868463,74.99 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (3),New with tags,UK,9 seconds,1721840297,1721840288,0,4993,1050
4804868492,17.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (10),Good,UK,9 seconds,1721840297,1721840288,0,4993,1079
4804868637,15.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (66),Good,UK,11 seconds,1721840300,1721840289,0,4993,1224
4804880795,5.0 GBP,M,Reebok,⭐️⭐️⭐️⭐️⭐️ (37),Very good,UK,13 seconds,1721840454,1721840441,0,4993,462
4804881870,4.95 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (160),Very good,UK,0 seconds,1721840472,1721840472,0,4993,1537
4804887783,15.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (1),Very good,UK,10 seconds,1721840531,1721840521,0,4993,239
4804887880,4.0 GBP,XL,adidas,⭐️⭐️☆☆☆ (6),New without tags,UK,9 seconds,1721840532,1721840523,0,4993,336
4804888034,30.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (315),Very good,UK,10 seconds,1721840535,1721840525,0,4993,490
4804888761,50.0 GBP,XL,adidas,⭐️⭐️⭐️⭐️⭐️ (3),Very good,UK,13 seconds,1721840546,1721840533,0,4993,1217
4804890034,59.99 GBP,XXL,adidas,⭐️⭐️⭐️⭐️⭐️ (1274),Very good,UK,15 seconds,1721840567,1721840552,0,4993,2490
4804893928,21.99 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (23),Very good,UK,8 seconds,1721840608,1721840600,0,4993,28
4804894051,8.0 GBP,M,Nike,☆☆☆☆☆ (0),Very good,UK,11 seconds,1721840610,1721840599,0,4993,151
4804894366,20.0 GBP,L,Liverpool Football Club,⭐️⭐️⭐️⭐️⭐️ (96),New without tags,UK,10 seconds,1721840615,1721840605,0,4993,466
4804894945,3.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (20),Good,UK,15 seconds,1721840624,1721840609,0,4993,1045
4804901165,10.0 GBP,L,Le Coq Sportif,⭐️⭐️⭐️⭐️⭐️ (22),Very good,UK,14 seconds,1721840701,1721840687,0,4993,874
4804901539,40.0 GBP,M,Nike,☆☆☆☆☆ (0),Very good,UK,12 seconds,1721840707,1721840695,0,4993,1248
4804906736,12.0 GBP,L,adidas,⭐️⭐️⭐️⭐️⭐️ (1),Very good,UK,13 seconds,1721840769,1721840756,0,4993,126
4804913344,25.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (185),New without tags,UK,15 seconds,1721840855,1721840840,0,4993,519
4804913671,65.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (26),Very good,UK,13 seconds,1721840860,1721840847,0,4993,846
4804919596,50.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (79),Very good,UK,13 seconds,1721840931,1721840918,0,4993,180
4804919655,6.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (455),Very good,UK,11 seconds,1721840932,1721840921,0,4993,239
4804920157,10.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (42),Good,UK,13 seconds,1721840939,1721840926,0,4993,741
4804920434,12.0 GBP,M,Nike,⭐️⭐️⭐️☆☆ (10),Very good,UK,14 seconds,1721840943,1721840929,0,4993,1018
4804926338,5.0 GBP,S,Nike,⭐️⭐️⭐️☆☆ (5),Good,UK,8 seconds,1721841014,1721841006,0,4993,378
4804926466,25.0 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (1017),Good,UK,10 seconds,1721841016,1721841006,0,4993,506
4804926483,75.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (145),New with tags,UK,11 seconds,1721841016,1721841005,0,4993,523
4804927195,4.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (20),Very good,UK,14 seconds,1721841028,1721841014,0,4993,1235
4804927481,7.0 GBP,XXL,Nike,⭐️⭐️⭐️⭐️⭐️ (471),Very good,UK,15 seconds,1721841033,1721841018,0,4993,1521
4804927577,7.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (65),Very good,UK,15 seconds,1721841034,1721841019,0,4993,1617
4804928534,50.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (87),Very good,UK,14 seconds,1721841050,1721841036,0,4993,2574
4804932799,10.0 GBP,L,adidas,☆☆☆☆☆ (0),Very good,UK,8 seconds,1721841093,1721841085,0,4993,293
4804933253,20.0 GBP,M,Chelsea,⭐️⭐️⭐️⭐️☆ (7),New without tags,UK,11 seconds,1721841101,1721841090,0,4993,747
4804933461,25.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (391),New with tags,UK,11 seconds,1721841104,1721841093,0,4993,955
4804933488,12.0 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (10363),Very good,UK,10 seconds,1721841104,1721841094,0,4993,982
4804933840,2.5 GBP,L,adidas,⭐️⭐️⭐️⭐️⭐️ (22),Good,UK,12 seconds,1721841110,1721841098,0,4993,1334
4804933978,12.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (5),Very good,UK,13 seconds,1721841112,1721841099,0,4993,1472
4804934017,50.0 GBP,L,Nike,☆☆☆☆☆ (0),New without tags,UK,12 seconds,1721841113,1721841101,0,4993,1511
4804934051,10.0 GBP,M,Nike,⭐️⭐️⭐️⭐️☆ (5),Very good,UK,15 seconds,1721841114,1721841099,0,4993,1545
4804934308,19.99 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (2),Very good,UK,15 seconds,1721841118,1721841103,0,4993,1802
4804938885,13.0 GBP,L,Nike,☆☆☆☆☆ (0),Very good,UK,10 seconds,1721841170,1721841160,0,4993,45
4804939531,10.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (37),Good,UK,15 seconds,1721841181,1721841166,0,4993,691
4804939568,7.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (56),Very good,UK,14 seconds,1721841181,1721841167,0,4993,728
4804946260,25.5 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (584),Very good,UK,13 seconds,1721841264,1721841251,0,4993,855
4804946790,20.0 GBP,M,Aston Villa,⭐️⭐️⭐️⭐️⭐️ (48),New with tags,UK,14 seconds,1721841272,1721841258,0,4993,1385
4804947329,80.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (27),New without tags,UK,14 seconds,1721841281,1721841267,0,4993,1924
4804952033,12.0 GBP,XL,Inter Milan,⭐️⭐️⭐️⭐️⭐️ (48),Very good,UK,10 seconds,1721841334,1721841324,0,4993,191
4804952459,15.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (2),Very good,UK,12 seconds,1721841341,1721841329,0,4993,617
4804952669,20.0 GBP,M,Nike,☆☆☆☆☆ (0),Very good,UK,12 seconds,1721841345,1721841333,0,4993,827
4804953018,49.99 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (1),Very good,UK,10 seconds,1721841350,1721841340,0,4993,1176
4804953031,10.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (32),Good,UK,14 seconds,1721841350,1721841336,0,4993,1189
4804953313,80.0 GBP,S,Nike,⭐️⭐️⭐️⭐️⭐️ (5),Very good,UK,14 seconds,1721841354,1721841340,0,4993,1471
4804953759,10.0 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (152),New with tags,UK,13 seconds,1721841362,1721841349,0,4993,1917
4804958479,5.0 GBP,L,adidas,⭐️⭐️⭐️⭐️⭐️ (27),New without tags,UK,11 seconds,1721841416,1721841405,0,4993,259
4804958786,10.0 GBP,L,adidas,⭐️⭐️⭐️⭐️⭐️ (7),Very good,UK,11 seconds,1721841421,1721841410,0,4993,566
4804958869,4.0 GBP,L,adidas,☆☆☆☆☆ (0),Very good,UK,11 seconds,1721841422,1721841411,0,4993,649
4804959114,15.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (290),Very good,UK,13 seconds,1721841426,1721841413,0,4993,894
4804959237,6.0 GBP,L,Nike,☆☆☆☆☆ (0),Very good,UK,14 seconds,1721841428,1721841414,0,4993,1017
4804959834,15.0 GBP,M,Nike,⭐️⭐️⭐️⭐️⭐️ (178),Good,UK,15 seconds,1721841438,1721841423,0,4993,1614
4804965145,30.0 GBP,L,adidas,⭐️⭐️⭐️⭐️⭐️ (230),Very good,UK,12 seconds,1721841500,1721841488,0,4993,318
4804965314,25.0 GBP,M,Le Coq Sportif,⭐️⭐️⭐️⭐️⭐️ (117),Very good,UK,11 seconds,1721841502,1721841491,0,4993,487
4804965713,18.0 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (16),Very good,UK,13 seconds,1721841509,1721841496,0,4993,886
4804965699,12.5 GBP,M,adidas,⭐️⭐️⭐️⭐️⭐️ (15),Very good,UK,14 seconds,1721841509,1721841495,0,4993,872
4804966194,10.0 GBP,S,Celtic,⭐️⭐️⭐️⭐️⭐️ (84),New with tags,UK,15 seconds,1721841516,1721841501,0,4993,1367
4804971284,20.0 GBP,L,adidas,⭐️⭐️⭐️⭐️⭐️ (231),Very good,UK,8 seconds,1721841575,1721841567,0,4993,25
4804971870,109.0 GBP,L,Nike,⭐️⭐️⭐️⭐️⭐️ (26),Very good,UK,9 seconds,1721841585,1721841576,0,4993,611
4804972219,60.0 GBP,XL,Nike,⭐️⭐️⭐️⭐️⭐️ (4),New with tags,UK,11 seconds,1721841590,1721841579,0,4993,960
4804972484,7.0 GBP,S,adidas,⭐️⭐️⭐️⭐️⭐️ (3),Good,UK,14 seconds,1721841594,1721841580,0,4993,1225
